State,Year,Quarter,H_idx
NH,1985,4,169.89
NH,1986,1,178.08
NH,1986,2,186.47
NH,1986,3,195.17
NH,1986,4,206.2
NH,1987,1,211.6
NH,1987,2,220.56
NH,1987,3,222.75
NH,1987,4,227.26
NH,1988,1,226.4
NH,1988,2,229.15
NH,1988,3,229.11
NH,1988,4,228.81
NH,1989,1,229.36
NH,1989,2,225.98
NH,1989,3,229.96
NH,1989,4,230.14
NH,1990,1,225.56
NH,1990,2,216.08
NH,1990,3,211.12
NH,1990,4,203.97
NH,1991,1,201.21
NH,1991,2,198.16
NH,1991,3,193.94
NH,1991,4,194.3
NH,1992,1,194.4
NH,1992,2,190.15
NH,1992,3,189.17
NH,1992,4,189.39
NH,1993,1,187.64
NH,1993,2,189.85
NH,1993,3,190.14
NH,1993,4,190.71
NH,1994,1,191.21
NH,1994,2,187.97
NH,1994,3,185.13
NH,1994,4,184.52
NH,1995,1,185.33
NH,1995,2,187.82
NH,1995,3,191.72
NH,1995,4,194.34
NH,1996,1,195.23
NH,1996,2,194.47
NH,1996,3,197.0
NH,1996,4,198.08
NH,1997,1,199.49
NH,1997,2,202.15
NH,1997,3,204.65
NH,1997,4,207.69
NH,1998,1,210.71
NH,1998,2,214.83
NH,1998,3,218.67
NH,1998,4,222.53
NH,1999,1,225.78
NH,1999,2,232.37
NH,1999,3,239.68
NH,1999,4,244.17
NH,2000,1,253.62
NH,2000,2,262.43
NH,2000,3,272.12
NH,2000,4,279.59
NH,2001,1,285.89
NH,2001,2,295.67
NH,2001,3,306.02
NH,2001,4,311.46
NH,2002,1,319.94
NH,2002,2,331.31
NH,2002,3,341.59
NH,2002,4,349.31
NH,2003,1,354.73
NH,2003,2,360.27
NH,2003,3,369.63
NH,2003,4,384.16
NH,2004,1,389.88
NH,2004,2,400.32
NH,2004,3,417.91
NH,2004,4,426.17
NH,2005,1,437.39
NH,2005,2,447.76
NH,2005,3,458.63
NH,2005,4,463.93
NH,2006,1,467.53
NH,2006,2,464.93
NH,2006,3,462.96
NH,2006,4,466.05
NH,2007,1,464.7
NH,2007,2,461.55
NH,2007,3,454.17
NH,2007,4,453.64
NH,2008,1,453.9
NH,2008,2,442.23
NH,2008,3,426.95
NH,2008,4,425.24
NH,2009,1,426.73
NH,2009,2,414.42
NH,2009,3,401.23
NH,2009,4,398.83
NH,2010,1,395.05
NH,2010,2,392.4
NH,2010,3,396.81
NH,2010,4,394.55
NH,2011,1,385.64
NH,2011,2,378.88
NH,2011,3,381.02
NH,2011,4,382.76
NH,2012,1,377.29
NH,2012,2,374.2
NH,2012,3,376.17
NH,2012,4,377.48
NH,2013,1,376.37
NH,2013,2,377.1
NH,2013,3,381.58
NH,2013,4,381.7
NH,2014,1,385.57
NH,2014,2,388.34
NH,2014,3,394.38
NH,2014,4,395.98
NH,2015,1,399.47
NH,2015,2,405.8
NH,2015,3,410.69
NH,2015,4,411.23
NH,2016,1,414.62
NH,2016,2,420.22
NH,2016,3,427.49
NH,2016,4,429.82
NH,2017,1,432.64
NH,2017,2,442.73
NH,2017,3,450.39
NH,2017,4,453.81
NH,2018,1,460.69
NH,2018,2,469.71
NH,2018,3,476.52
NH,2018,4,478.74
NH,2019,1,483.57
NH,2019,2,492.82
NH,2019,3,499.94
NH,2019,4,505.59
NH,2020,1,512.25
NH,2020,2,520.14
NH,2020,3,532.29
NH,2020,4,547.57
NH,2021,1,563.75
NH,2021,2,597.82
NH,2021,3,633.79
NH,2021,4,653.44
NH,2022,1,672.7
NH,2022,2,720.5
NH,2022,3,738.7
NH,2022,4,734.86
NJ,1975,1,64.39
NJ,1975,2,59.27
NJ,1975,3,60.09
NJ,1975,4,62.81
NJ,1976,1,62.73
NJ,1976,2,63.82
NJ,1976,3,65.93
NJ,1976,4,62.17
NJ,1977,1,65.13
NJ,1977,2,65.36
NJ,1977,3,67.4
NJ,1977,4,69.49
NJ,1978,1,71.19
NJ,1978,2,73.23
NJ,1978,3,76.35
NJ,1978,4,79.64
NJ,1979,1,85.05
NJ,1979,2,87.05
NJ,1979,3,91.6
NJ,1979,4,94.18
NJ,1980,1,100.0
NJ,1980,2,101.56
NJ,1980,3,100.8
NJ,1980,4,103.7
NJ,1981,1,104.29
NJ,1981,2,105.89
NJ,1981,3,107.56
NJ,1981,4,105.89
NJ,1982,1,105.39
NJ,1982,2,108.93
NJ,1982,3,109.17
NJ,1982,4,109.63
NJ,1983,1,110.13
NJ,1983,2,113.75
NJ,1983,3,117.66
NJ,1983,4,120.87
NJ,1984,1,123.85
NJ,1984,2,130.18
NJ,1984,3,134.94
NJ,1984,4,138.21
NJ,1985,1,142.2
NJ,1985,2,148.48
NJ,1985,3,154.99
NJ,1985,4,161.91
NJ,1986,1,168.0
NJ,1986,2,178.09
NJ,1986,3,189.22
NJ,1986,4,199.11
NJ,1987,1,210.15
NJ,1987,2,221.31
NJ,1987,3,229.98
NJ,1987,4,235.3
NJ,1988,1,240.42
NJ,1988,2,246.46
NJ,1988,3,247.21
NJ,1988,4,246.34
NJ,1989,1,245.91
NJ,1989,2,245.36
NJ,1989,3,246.63
NJ,1989,4,247.38
NJ,1990,1,244.28
NJ,1990,2,239.06
NJ,1990,3,235.78
NJ,1990,4,231.89
NJ,1991,1,230.8
NJ,1991,2,229.13
NJ,1991,3,227.81
NJ,1991,4,230.45
NJ,1992,1,232.3
NJ,1992,2,230.38
NJ,1992,3,232.21
NJ,1992,4,233.61
NJ,1993,1,233.46
NJ,1993,2,235.08
NJ,1993,3,235.66
NJ,1993,4,237.13
NJ,1994,1,237.76
NJ,1994,2,235.65
NJ,1994,3,233.43
NJ,1994,4,230.68
NJ,1995,1,230.53
NJ,1995,2,233.12
NJ,1995,3,237.05
NJ,1995,4,237.62
NJ,1996,1,240.76
NJ,1996,2,238.86
NJ,1996,3,238.38
NJ,1996,4,238.27
NJ,1997,1,240.06
NJ,1997,2,240.92
NJ,1997,3,243.67
NJ,1997,4,246.07
NJ,1998,1,250.58
NJ,1998,2,251.47
NJ,1998,3,254.1
NJ,1998,4,255.98
NJ,1999,1,259.09
NJ,1999,2,262.71
NJ,1999,3,269.21
NJ,1999,4,272.09
NJ,2000,1,279.23
NJ,2000,2,285.89
NJ,2000,3,294.31
NJ,2000,4,298.8
NJ,2001,1,305.57
NJ,2001,2,314.24
NJ,2001,3,323.34
NJ,2001,4,329.74
NJ,2002,1,339.27
NJ,2002,2,351.93
NJ,2002,3,363.64
NJ,2002,4,372.07
NJ,2003,1,378.94
NJ,2003,2,385.59
NJ,2003,3,397.31
NJ,2003,4,417.49
NJ,2004,1,426.09
NJ,2004,2,439.52
NJ,2004,3,469.06
NJ,2004,4,480.97
NJ,2005,1,495.29
NJ,2005,2,516.76
NJ,2005,3,536.61
NJ,2005,4,552.93
NJ,2006,1,563.56
NJ,2006,2,570.07
NJ,2006,3,573.58
NJ,2006,4,576.43
NJ,2007,1,577.27
NJ,2007,2,573.57
NJ,2007,3,566.59
NJ,2007,4,564.12
NJ,2008,1,560.38
NJ,2008,2,544.35
NJ,2008,3,528.82
NJ,2008,4,523.28
NJ,2009,1,521.84
NJ,2009,2,504.99
NJ,2009,3,492.26
NJ,2009,4,488.53
NJ,2010,1,485.81
NJ,2010,2,482.13
NJ,2010,3,485.42
NJ,2010,4,484.39
NJ,2011,1,472.96
NJ,2011,2,463.42
NJ,2011,3,461.99
NJ,2011,4,462.12
NJ,2012,1,455.8
NJ,2012,2,449.72
NJ,2012,3,452.24
NJ,2012,4,453.23
NJ,2013,1,453.1
NJ,2013,2,453.9
NJ,2013,3,454.42
NJ,2013,4,455.39
NJ,2014,1,457.85
NJ,2014,2,462.84
NJ,2014,3,467.19
NJ,2014,4,469.2
NJ,2015,1,473.21
NJ,2015,2,476.85
NJ,2015,3,477.67
NJ,2015,4,478.56
NJ,2016,1,481.39
NJ,2016,2,487.16
NJ,2016,3,491.97
NJ,2016,4,493.66
NJ,2017,1,488.67
NJ,2017,2,496.7
NJ,2017,3,503.25
NJ,2017,4,504.46
NJ,2018,1,507.64
NJ,2018,2,512.13
NJ,2018,3,515.84
NJ,2018,4,516.42
NJ,2019,1,520.56
NJ,2019,2,528.38
NJ,2019,3,536.37
NJ,2019,4,540.06
NJ,2020,1,544.76
NJ,2020,2,550.08
NJ,2020,3,559.66
NJ,2020,4,571.45
NJ,2021,1,585.46
NJ,2021,2,613.46
NJ,2021,3,643.43
NJ,2021,4,664.36
NJ,2022,1,685.91
NJ,2022,2,732.37
NJ,2022,3,746.26
NJ,2022,4,746.96
NM,1975,1,56.93
NM,1975,2,58.83
NM,1975,3,59.4
NM,1975,4,55.82
NM,1976,1,59.83
NM,1976,2,61.48
NM,1976,3,63.93
NM,1976,4,65.46
NM,1977,1,70.34
NM,1977,2,70.03
NM,1977,3,73.03
NM,1977,4,76.25
NM,1978,1,76.98
NM,1978,2,78.19
NM,1978,3,81.45
NM,1978,4,83.77
NM,1979,1,89.14
NM,1979,2,92.07
NM,1979,3,93.78
NM,1979,4,95.27
NM,1980,1,100.0
NM,1980,2,98.15
NM,1980,3,99.24
NM,1980,4,105.08
NM,1981,1,101.15
NM,1981,2,111.67
NM,1981,3,113.81
NM,1981,4,117.72
NM,1982,1,105.72
NM,1982,2,116.65
NM,1982,3,129.91
NM,1982,4,123.55
NM,1983,1,128.71
NM,1983,2,121.71
NM,1983,3,123.32
NM,1983,4,125.3
NM,1984,1,123.85
NM,1984,2,121.06
NM,1984,3,125.48
NM,1984,4,126.85
NM,1985,1,126.68
NM,1985,2,126.22
NM,1985,3,128.23
NM,1985,4,128.17
NM,1986,1,130.14
NM,1986,2,132.79
NM,1986,3,132.33
NM,1986,4,132.96
NM,1987,1,134.93
NM,1987,2,133.55
NM,1987,3,132.08
NM,1987,4,130.81
NM,1988,1,130.7
NM,1988,2,130.16
NM,1988,3,131.31
NM,1988,4,129.87
NM,1989,1,130.37
NM,1989,2,131.09
NM,1989,3,133.14
NM,1989,4,135.17
NM,1990,1,132.11
NM,1990,2,133.33
NM,1990,3,134.59
NM,1990,4,135.08
NM,1991,1,136.14
NM,1991,2,137.58
NM,1991,3,138.33
NM,1991,4,140.44
NM,1992,1,143.98
NM,1992,2,144.82
NM,1992,3,145.64
NM,1992,4,147.97
NM,1993,1,149.96
NM,1993,2,153.51
NM,1993,3,156.48
NM,1993,4,159.32
NM,1994,1,164.09
NM,1994,2,169.42
NM,1994,3,173.01
NM,1994,4,175.49
NM,1995,1,176.88
NM,1995,2,181.28
NM,1995,3,184.64
NM,1995,4,186.02
NM,1996,1,187.3
NM,1996,2,186.94
NM,1996,3,186.52
NM,1996,4,187.47
NM,1997,1,189.03
NM,1997,2,189.98
NM,1997,3,190.92
NM,1997,4,193.07
NM,1998,1,194.17
NM,1998,2,193.95
NM,1998,3,195.58
NM,1998,4,197.69
NM,1999,1,197.85
NM,1999,2,197.63
NM,1999,3,197.18
NM,1999,4,198.0
NM,2000,1,198.53
NM,2000,2,199.25
NM,2000,3,200.54
NM,2000,4,201.6
NM,2001,1,206.5
NM,2001,2,208.12
NM,2001,3,209.32
NM,2001,4,210.75
NM,2002,1,212.01
NM,2002,2,214.91
NM,2002,3,218.13
NM,2002,4,220.18
NM,2003,1,222.85
NM,2003,2,225.45
NM,2003,3,228.08
NM,2003,4,233.03
NM,2004,1,235.54
NM,2004,2,240.82
NM,2004,3,246.85
NM,2004,4,251.78
NM,2005,1,257.11
NM,2005,2,268.32
NM,2005,3,278.66
NM,2005,4,286.91
NM,2006,1,295.53
NM,2006,2,306.09
NM,2006,3,313.66
NM,2006,4,320.94
NM,2007,1,325.84
NM,2007,2,328.38
NM,2007,3,329.11
NM,2007,4,330.5
NM,2008,1,331.46
NM,2008,2,327.62
NM,2008,3,319.71
NM,2008,4,318.93
NM,2009,1,321.83
NM,2009,2,313.22
NM,2009,3,306.95
NM,2009,4,304.35
NM,2010,1,303.73
NM,2010,2,298.47
NM,2010,3,300.14
NM,2010,4,297.21
NM,2011,1,289.68
NM,2011,2,284.3
NM,2011,3,285.3
NM,2011,4,286.55
NM,2012,1,281.46
NM,2012,2,279.64
NM,2012,3,281.85
NM,2012,4,282.1
NM,2013,1,283.44
NM,2013,2,283.14
NM,2013,3,282.93
NM,2013,4,284.29
NM,2014,1,282.93
NM,2014,2,285.08
NM,2014,3,287.64
NM,2014,4,288.15
NM,2015,1,289.63
NM,2015,2,290.53
NM,2015,3,293.72
NM,2015,4,292.66
NM,2016,1,294.61
NM,2016,2,299.42
NM,2016,3,301.0
NM,2016,4,305.57
NM,2017,1,304.41
NM,2017,2,307.18
NM,2017,3,312.59
NM,2017,4,313.75
NM,2018,1,315.38
NM,2018,2,320.27
NM,2018,3,323.06
NM,2018,4,325.54
NM,2019,1,327.58
NM,2019,2,335.27
NM,2019,3,341.08
NM,2019,4,343.78
NM,2020,1,349.12
NM,2020,2,352.9
NM,2020,3,360.23
NM,2020,4,367.9
NM,2021,1,378.11
NM,2021,2,393.7
NM,2021,3,416.37
NM,2021,4,430.91
NM,2022,1,444.92
NM,2022,2,467.43
NM,2022,3,481.55
NM,2022,4,485.09
NV,1975,1,53.37
NV,1975,2,53.09
NV,1975,3,55.06
NV,1975,4,47.71
NV,1976,1,60.07
NV,1976,2,62.51
NV,1976,3,62.55
NV,1976,4,62.16
NV,1977,1,65.01
NV,1977,2,66.91
NV,1977,3,71.72
NV,1977,4,73.97
NV,1978,1,75.51
NV,1978,2,80.57
NV,1978,3,85.24
NV,1978,4,91.67
NV,1979,1,93.34
NV,1979,2,100.57
NV,1979,3,99.56
NV,1979,4,101.78
NV,1980,1,100.0
NV,1980,2,103.99
NV,1980,3,107.6
NV,1980,4,108.13
NV,1981,1,110.64
NV,1981,2,119.13
NV,1981,3,120.41
NV,1981,4,117.57
NV,1982,1,121.68
NV,1982,2,122.22
NV,1982,3,122.05
NV,1982,4,121.31
NV,1983,1,119.16
NV,1983,2,122.46
NV,1983,3,121.77
NV,1983,4,116.37
NV,1984,1,122.69
NV,1984,2,119.99
NV,1984,3,115.49
NV,1984,4,119.11
NV,1985,1,120.28
NV,1985,2,119.93
NV,1985,3,120.47
NV,1985,4,121.47
NV,1986,1,123.8
NV,1986,2,126.27
NV,1986,3,126.62
NV,1986,4,126.06
NV,1987,1,129.15
NV,1987,2,128.45
NV,1987,3,128.1
NV,1987,4,127.08
NV,1988,1,128.23
NV,1988,2,129.38
NV,1988,3,130.93
NV,1988,4,132.64
NV,1989,1,132.77
NV,1989,2,135.2
NV,1989,3,138.67
NV,1989,4,140.55
NV,1990,1,143.25
NV,1990,2,145.56
NV,1990,3,149.32
NV,1990,4,150.88
NV,1991,1,154.24
NV,1991,2,155.2
NV,1991,3,155.95
NV,1991,4,159.64
NV,1992,1,160.86
NV,1992,2,160.37
NV,1992,3,163.23
NV,1992,4,164.18
NV,1993,1,164.11
NV,1993,2,165.52
NV,1993,3,166.75
NV,1993,4,167.67
NV,1994,1,167.89
NV,1994,2,168.66
NV,1994,3,169.27
NV,1994,4,168.97
NV,1995,1,170.24
NV,1995,2,174.05
NV,1995,3,176.58
NV,1995,4,177.83
NV,1996,1,179.81
NV,1996,2,179.09
NV,1996,3,178.92
NV,1996,4,181.0
NV,1997,1,182.02
NV,1997,2,182.23
NV,1997,3,184.9
NV,1997,4,186.11
NV,1998,1,188.6
NV,1998,2,188.75
NV,1998,3,189.57
NV,1998,4,190.88
NV,1999,1,191.3
NV,1999,2,191.05
NV,1999,3,192.36
NV,1999,4,192.6
NV,2000,1,194.32
NV,2000,2,196.77
NV,2000,3,198.57
NV,2000,4,201.44
NV,2001,1,205.92
NV,2001,2,208.55
NV,2001,3,212.43
NV,2001,4,215.12
NV,2002,1,218.23
NV,2002,2,221.77
NV,2002,3,226.6
NV,2002,4,229.17
NV,2003,1,233.29
NV,2003,2,237.89
NV,2003,3,244.72
NV,2003,4,259.32
NV,2004,1,273.07
NV,2004,2,297.85
NV,2004,3,335.93
NV,2004,4,348.71
NV,2005,1,362.61
NV,2005,2,381.92
NV,2005,3,395.42
NV,2005,4,410.01
NV,2006,1,419.3
NV,2006,2,419.98
NV,2006,3,421.45
NV,2006,4,420.17
NV,2007,1,417.46
NV,2007,2,408.76
NV,2007,3,395.15
NV,2007,4,384.79
NV,2008,1,363.68
NV,2008,2,334.36
NV,2008,3,300.79
NV,2008,4,284.85
NV,2009,1,283.14
NV,2009,2,262.82
NV,2009,3,244.62
NV,2009,4,237.16
NV,2010,1,228.2
NV,2010,2,220.17
NV,2010,3,221.65
NV,2010,4,215.8
NV,2011,1,203.97
NV,2011,2,190.09
NV,2011,3,188.95
NV,2011,4,189.2
NV,2012,1,187.65
NV,2012,2,186.61
NV,2012,3,191.41
NV,2012,4,196.58
NV,2013,1,202.95
NV,2013,2,215.68
NV,2013,3,229.12
NV,2013,4,239.23
NV,2014,1,245.01
NV,2014,2,252.99
NV,2014,3,262.3
NV,2014,4,265.86
NV,2015,1,272.03
NV,2015,2,280.6
NV,2015,3,288.27
NV,2015,4,295.39
NV,2016,1,298.9
NV,2016,2,306.64
NV,2016,3,315.52
NV,2016,4,319.51
NV,2017,1,324.14
NV,2017,2,334.21
NV,2017,3,346.11
NV,2017,4,354.48
NV,2018,1,365.61
NV,2018,2,381.18
NV,2018,3,392.4
NV,2018,4,398.41
NV,2019,1,400.88
NV,2019,2,407.2
NV,2019,3,410.3
NV,2019,4,413.38
NV,2020,1,417.88
NV,2020,2,422.95
NV,2020,3,429.2
NV,2020,4,438.87
NV,2021,1,454.4
NV,2021,2,484.39
NV,2021,3,521.83
NV,2021,4,544.36
NV,2022,1,567.1
NV,2022,2,608.21
NV,2022,3,607.98
NV,2022,4,592.31
NY,1975,1,78.37
NY,1975,2,75.77
NY,1975,3,77.72
NY,1975,4,79.6
NY,1976,1,73.08
NY,1976,2,74.85
NY,1976,3,75.6
NY,1976,4,73.94
NY,1977,1,77.73
NY,1977,2,82.9
NY,1977,3,82.53
NY,1977,4,84.63
NY,1978,1,83.39
NY,1978,2,87.52
NY,1978,3,84.01
NY,1978,4,83.94
NY,1979,1,96.65
NY,1979,2,95.92
NY,1979,3,94.75
NY,1979,4,98.16
NY,1980,1,100.0
NY,1980,2,107.18
NY,1980,3,114.94
NY,1980,4,111.24
NY,1981,1,112.12
NY,1981,2,108.36
NY,1981,3,115.71
NY,1981,4,114.37
NY,1982,1,123.32
NY,1982,2,125.17
NY,1982,3,122.39
NY,1982,4,126.46
NY,1983,1,128.72
NY,1983,2,132.77
NY,1983,3,138.22
NY,1983,4,147.13
NY,1984,1,150.68
NY,1984,2,156.63
NY,1984,3,162.17
NY,1984,4,169.19
NY,1985,1,176.21
NY,1985,2,184.54
NY,1985,3,191.02
NY,1985,4,198.52
NY,1986,1,206.41
NY,1986,2,217.15
NY,1986,3,227.01
NY,1986,4,237.19
NY,1987,1,246.62
NY,1987,2,255.24
NY,1987,3,266.92
NY,1987,4,270.85
NY,1988,1,277.17
NY,1988,2,280.69
NY,1988,3,282.75
NY,1988,4,283.6
NY,1989,1,283.36
NY,1989,2,282.86
NY,1989,3,285.88
NY,1989,4,286.53
NY,1990,1,286.5
NY,1990,2,283.28
NY,1990,3,281.65
NY,1990,4,278.7
NY,1991,1,278.29
NY,1991,2,280.1
NY,1991,3,279.22
NY,1991,4,281.5
NY,1992,1,286.78
NY,1992,2,282.82
NY,1992,3,285.95
NY,1992,4,287.98
NY,1993,1,282.64
NY,1993,2,289.32
NY,1993,3,288.41
NY,1993,4,289.55
NY,1994,1,286.21
NY,1994,2,282.37
NY,1994,3,280.89
NY,1994,4,275.67
NY,1995,1,274.34
NY,1995,2,279.09
NY,1995,3,283.72
NY,1995,4,282.85
NY,1996,1,287.62
NY,1996,2,285.91
NY,1996,3,283.85
NY,1996,4,283.55
NY,1997,1,283.66
NY,1997,2,287.01
NY,1997,3,289.5
NY,1997,4,292.41
NY,1998,1,298.97
NY,1998,2,301.23
NY,1998,3,303.55
NY,1998,4,307.64
NY,1999,1,309.97
NY,1999,2,315.72
NY,1999,3,324.65
NY,1999,4,330.79
NY,2000,1,335.56
NY,2000,2,345.6
NY,2000,3,355.71
NY,2000,4,361.15
NY,2001,1,369.29
NY,2001,2,377.48
NY,2001,3,387.85
NY,2001,4,394.7
NY,2002,1,404.36
NY,2002,2,417.15
NY,2002,3,429.8
NY,2002,4,439.08
NY,2003,1,448.9
NY,2003,2,459.79
NY,2003,3,466.85
NY,2003,4,488.75
NY,2004,1,499.07
NY,2004,2,513.72
NY,2004,3,538.75
NY,2004,4,552.36
NY,2005,1,567.04
NY,2005,2,585.79
NY,2005,3,604.98
NY,2005,4,618.63
NY,2006,1,629.67
NY,2006,2,631.61
NY,2006,3,630.93
NY,2006,4,639.03
NY,2007,1,642.18
NY,2007,2,640.02
NY,2007,3,630.81
NY,2007,4,632.77
NY,2008,1,636.08
NY,2008,2,624.09
NY,2008,3,607.89
NY,2008,4,602.17
NY,2009,1,609.31
NY,2009,2,596.23
NY,2009,3,582.06
NY,2009,4,576.9
NY,2010,1,573.19
NY,2010,2,569.58
NY,2010,3,577.64
NY,2010,4,577.47
NY,2011,1,568.79
NY,2011,2,560.72
NY,2011,3,558.16
NY,2011,4,562.52
NY,2012,1,558.25
NY,2012,2,552.48
NY,2012,3,554.35
NY,2012,4,556.12
NY,2013,1,556.88
NY,2013,2,558.33
NY,2013,3,561.14
NY,2013,4,560.19
NY,2014,1,560.58
NY,2014,2,566.28
NY,2014,3,574.53
NY,2014,4,577.8
NY,2015,1,583.17
NY,2015,2,587.97
NY,2015,3,592.95
NY,2015,4,593.77
NY,2016,1,596.92
NY,2016,2,606.48
NY,2016,3,614.84
NY,2016,4,620.31
NY,2017,1,621.96
NY,2017,2,631.96
NY,2017,3,644.42
NY,2017,4,650.53
NY,2018,1,657.43
NY,2018,2,665.42
NY,2018,3,676.38
NY,2018,4,676.64
NY,2019,1,682.35
NY,2019,2,693.31
NY,2019,3,703.45
NY,2019,4,710.98
NY,2020,1,717.56
NY,2020,2,723.42
NY,2020,3,735.17
NY,2020,4,751.3
NY,2021,1,769.04
NY,2021,2,796.47
NY,2021,3,837.02
NY,2021,4,856.33
NY,2022,1,877.9
NY,2022,2,930.46
NY,2022,3,951.88
NY,2022,4,947.63
OH,1975,1,65.03
OH,1975,2,64.81
OH,1975,3,64.46
OH,1975,4,65.93
OH,1976,1,66.55
OH,1976,2,68.72
OH,1976,3,71.06
OH,1976,4,72.41
OH,1977,1,73.19
OH,1977,2,75.28
OH,1977,3,78.89
OH,1977,4,81.19
OH,1978,1,83.24
OH,1978,2,86.48
OH,1978,3,89.11
OH,1978,4,91.42
OH,1979,1,95.68
OH,1979,2,98.57
OH,1979,3,99.19
OH,1979,4,100.79
OH,1980,1,100.0
OH,1980,2,99.75
OH,1980,3,102.11
OH,1980,4,103.52
OH,1981,1,103.41
OH,1981,2,103.66
OH,1981,3,103.29
OH,1981,4,100.36
OH,1982,1,89.11
OH,1982,2,96.7
OH,1982,3,99.1
OH,1982,4,102.99
OH,1983,1,102.34
OH,1983,2,105.41
OH,1983,3,106.15
OH,1983,4,105.66
OH,1984,1,106.13
OH,1984,2,107.23
OH,1984,3,107.31
OH,1984,4,107.51
OH,1985,1,108.17
OH,1985,2,109.39
OH,1985,3,110.68
OH,1985,4,111.54
OH,1986,1,113.04
OH,1986,2,114.56
OH,1986,3,116.42
OH,1986,4,117.98
OH,1987,1,120.21
OH,1987,2,122.65
OH,1987,3,125.08
OH,1987,4,126.33
OH,1988,1,128.5
OH,1988,2,131.19
OH,1988,3,132.38
OH,1988,4,133.59
OH,1989,1,135.23
OH,1989,2,136.56
OH,1989,3,139.49
OH,1989,4,140.5
OH,1990,1,142.05
OH,1990,2,143.34
OH,1990,3,145.34
OH,1990,4,145.69
OH,1991,1,147.35
OH,1991,2,149.38
OH,1991,3,150.4
OH,1991,4,152.64
OH,1992,1,154.3
OH,1992,2,155.35
OH,1992,3,157.48
OH,1992,4,159.02
OH,1993,1,159.77
OH,1993,2,161.61
OH,1993,3,163.54
OH,1993,4,165.52
OH,1994,1,167.4
OH,1994,2,170.19
OH,1994,3,171.17
OH,1994,4,172.66
OH,1995,1,173.61
OH,1995,2,176.91
OH,1995,3,180.01
OH,1995,4,182.23
OH,1996,1,184.84
OH,1996,2,186.58
OH,1996,3,187.92
OH,1996,4,189.79
OH,1997,1,192.29
OH,1997,2,193.8
OH,1997,3,196.5
OH,1997,4,198.92
OH,1998,1,201.26
OH,1998,2,203.15
OH,1998,3,205.64
OH,1998,4,207.87
OH,1999,1,210.03
OH,1999,2,211.87
OH,1999,3,212.52
OH,1999,4,213.92
OH,2000,1,216.13
OH,2000,2,218.74
OH,2000,3,221.42
OH,2000,4,224.27
OH,2001,1,228.55
OH,2001,2,230.89
OH,2001,3,233.07
OH,2001,4,234.98
OH,2002,1,236.95
OH,2002,2,238.57
OH,2002,3,240.94
OH,2002,4,242.51
OH,2003,1,244.29
OH,2003,2,246.05
OH,2003,3,248.05
OH,2003,4,251.46
OH,2004,1,253.01
OH,2004,2,254.51
OH,2004,3,257.42
OH,2004,4,260.08
OH,2005,1,262.37
OH,2005,2,264.46
OH,2005,3,267.03
OH,2005,4,267.38
OH,2006,1,267.4
OH,2006,2,266.3
OH,2006,3,265.69
OH,2006,4,266.73
OH,2007,1,266.8
OH,2007,2,265.24
OH,2007,3,262.26
OH,2007,4,262.21
OH,2008,1,263.43
OH,2008,2,259.4
OH,2008,3,252.97
OH,2008,4,253.48
OH,2009,1,258.11
OH,2009,2,252.26
OH,2009,3,247.24
OH,2009,4,246.83
OH,2010,1,244.06
OH,2010,2,242.19
OH,2010,3,245.48
OH,2010,4,244.45
OH,2011,1,236.95
OH,2011,2,233.41
OH,2011,3,236.33
OH,2011,4,237.03
OH,2012,1,234.2
OH,2012,2,233.06
OH,2012,3,235.26
OH,2012,4,234.7
OH,2013,1,233.65
OH,2013,2,234.37
OH,2013,3,235.51
OH,2013,4,235.26
OH,2014,1,235.62
OH,2014,2,240.81
OH,2014,3,243.55
OH,2014,4,244.54
OH,2015,1,245.94
OH,2015,2,249.93
OH,2015,3,252.57
OH,2015,4,253.23
OH,2016,1,254.36
OH,2016,2,258.9
OH,2016,3,264.12
OH,2016,4,263.74
OH,2017,1,265.06
OH,2017,2,272.65
OH,2017,3,276.13
OH,2017,4,276.94
OH,2018,1,280.87
OH,2018,2,286.71
OH,2018,3,291.1
OH,2018,4,291.65
OH,2019,1,294.96
OH,2019,2,301.22
OH,2019,3,305.75
OH,2019,4,308.58
OH,2020,1,313.07
OH,2020,2,315.99
OH,2020,3,323.38
OH,2020,4,331.17
OH,2021,1,337.3
OH,2021,2,354.41
OH,2021,3,372.63
OH,2021,4,381.7
OH,2022,1,393.55
OH,2022,2,420.11
OH,2022,3,426.9
OH,2022,4,423.04
OK,1975,1,51.93
OK,1975,2,53.13
OK,1975,3,52.67
OK,1975,4,54.47
OK,1976,1,54.52
OK,1976,2,60.91
OK,1976,3,59.23
OK,1976,4,62.2
OK,1977,1,64.09
OK,1977,2,63.69
OK,1977,3,67.95
OK,1977,4,69.76
OK,1978,1,71.74
OK,1978,2,77.93
OK,1978,3,81.58
OK,1978,4,84.61
OK,1979,1,88.45
OK,1979,2,90.75
OK,1979,3,94.02
OK,1979,4,95.87
OK,1980,1,100.0
OK,1980,2,99.14
OK,1980,3,103.81
OK,1980,4,102.03
OK,1981,1,102.98
OK,1981,2,106.5
OK,1981,3,111.79
OK,1981,4,113.38
OK,1982,1,116.57
OK,1982,2,119.04
OK,1982,3,119.98
OK,1982,4,123.02
OK,1983,1,124.03
OK,1983,2,125.81
OK,1983,3,126.9
OK,1983,4,126.37
OK,1984,1,122.2
OK,1984,2,122.45
OK,1984,3,120.32
OK,1984,4,119.87
